hour,day_of_month,month,is_weekend,store_id,product_id,category,temperature,is_rainy,holiday,quantity,revenue
4,27,9,0,S01,MILK,Dairy,20.6,1,0,1,0.0
5,27,9,0,S02,PEPSI,Beverage,17.0,0,0,11,18.47
6,27,9,0,S02,PEPSI,Beverage,15.6,0,0,30,35.84
7,27,9,0,S03,MILK,Dairy,16.7,0,1,30,63.04
8,27,9,0,S02,BREAD,Bakery,17.7,0,0,47,44.05
9,27,9,0,S01,COKE,Beverage,15.4,0,0,32,41.91
10,27,9,0,S03,PEPSI,Beverage,17.3,0,0,70,82.68
11,27,9,0,S03,MILK,Dairy,15.8,0,1,51,89.85
12,27,9,0,S03,COKE,Beverage,20.2,0,0,58,86.79
13,27,9,0,S01,BREAD,Bakery,16.5,1,0,47,51.09
14,27,9,0,S03,COKE,Beverage,17.2,1,0,54,68.46
15,27,9,0,S03,PEPSI,Beverage,21.6,0,0,29,42.81
16,27,9,0,S01,PEPSI,Beverage,17.0,1,0,26,29.66
17,27,9,0,S03,PEPSI,Beverage,12.5,0,0,50,61.9
18,27,9,0,S02,COKE,Beverage,18.3,0,0,44,72.11
19,27,9,0,S02,COKE,Beverage,16.2,0,0,51,63.6
20,27,9,0,S03,COKE,Beverage,16.7,0,0,42,69.48
21,27,9,0,S01,PEPSI,Beverage,17.1,1,0,50,71.89
22,27,9,0,S03,PEPSI,Beverage,13.5,1,0,7,10.7
23,27,9,0,S03,PEPSI,Beverage,13.4,1,0,4,7.24
0,28,9,0,S01,COKE,Beverage,14.1,1,0,14,24.69
1,28,9,0,S03,COKE,Beverage,17.7,0,0,3,6.15
2,28,9,0,S03,COKE,Beverage,15.3,0,0,6,8.95
3,28,9,0,S01,COKE,Beverage,16.1,0,0,11,16.56
4,28,9,0,S02,COKE,Beverage,18.7,0,0,13,23.1
5,28,9,0,S01,MILK,Dairy,14.8,1,0,3,5.92
6,28,9,0,S03,BREAD,Bakery,16.8,0,0,25,33.35
7,28,9,0,S03,PEPSI,Beverage,17.1,0,0,35,47.03
8,28,9,0,S02,MILK,Dairy,23.8,0,0,20,28.59
9,28,9,0,S03,MILK,Dairy,14.8,0,0,37,38.03
10,28,9,0,S03,MILK,Dairy,16.2,0,0,35,58.0
11,28,9,0,S01,COKE,Beverage,12.2,0,0,54,83.96
12,28,9,0,S02,BREAD,Bakery,14.6,0,0,67,61.14
13,28,9,0,S03,COKE,Beverage,14.3,1,0,38,52.14
14,28,9,0,S02,MILK,Dairy,14.9,0,0,33,63.51
15,28,9,0,S02,MILK,Dairy,17.7,0,0,20,36.68
16,28,9,0,S03,COKE,Beverage,14.3,0,0,35,45.05
17,28,9,0,S03,COKE,Beverage,24.5,1,0,15,26.97
18,28,9,0,S03,BREAD,Bakery,17.7,0,0,69,60.51
19,28,9,0,S01,BREAD,Bakery,13.6,1,0,36,44.11
20,28,9,0,S01,BREAD,Bakery,17.7,0,0,36,48.12
21,28,9,0,S01,BREAD,Bakery,16.0,0,0,47,69.88
22,28,9,0,S01,BREAD,Bakery,12.7,0,0,1,0.0
23,28,9,0,S03,COKE,Beverage,19.1,0,0,23,36.19
0,29,9,1,S03,COKE,Beverage,16.6,1,0,6,9.53
1,29,9,1,S02,PEPSI,Beverage,15.4,0,0,13,17.43
2,29,9,1,S03,MILK,Dairy,15.1,1,0,1,0.0
3,29,9,1,S01,PEPSI,Beverage,12.3,0,0,6,8.6
4,29,9,1,S03,MILK,Dairy,18.8,0,0,24,24.32
5,29,9,1,S01,BREAD,Bakery,13.5,0,0,3,4.47
6,29,9,1,S02,COKE,Beverage,17.5,1,0,26,32.53
7,29,9,1,S03,PEPSI,Beverage,16.5,1,0,26,33.45
8,29,9,1,S03,BREAD,Bakery,23.0,0,0,47,49.64
9,29,9,1,S01,MILK,Dairy,8.3,0,0,37,70.11
10,29,9,1,S01,PEPSI,Beverage,22.2,0,0,81,107.18
11,29,9,1,S01,COKE,Beverage,12.4,0,0,57,96.9
12,29,9,1,S03,MILK,Dairy,16.4,1,0,43,70.76
13,29,9,1,S02,PEPSI,Beverage,14.9,0,0,89,102.77
14,29,9,1,S03,PEPSI,Beverage,16.5,0,0,92,111.08
15,29,9,1,S03,COKE,Beverage,23.4,1,0,24,40.42
16,29,9,1,S01,BREAD,Bakery,12.7,0,0,55,62.84
17,29,9,1,S03,COKE,Beverage,17.5,0,0,48,65.52
18,29,9,1,S02,BREAD,Bakery,15.4,0,0,108,109.88
19,29,9,1,S02,MILK,Dairy,17.0,0,0,71,99.65
20,29,9,1,S03,PEPSI,Beverage,16.5,0,0,80,105.27
21,29,9,1,S02,BREAD,Bakery,19.1,1,0,58,74.79
22,29,9,1,S02,PEPSI,Beverage,18.2,1,0,4,5.71
23,29,9,1,S01,MILK,Dairy,19.9,0,0,7,9.52
0,30,9,1,S02,BREAD,Bakery,17.9,0,0,20,27.95
1,30,9,1,S01,PEPSI,Beverage,18.1,1,0,2,3.91
2,30,9,1,S02,MILK,Dairy,19.4,0,0,17,20.86
3,30,9,1,S01,COKE,Beverage,12.2,0,0,1,0.0
4,30,9,1,S01,MILK,Dairy,16.6,1,0,20,22.67
5,30,9,1,S02,BREAD,Bakery,15.4,0,0,8,8.52
6,30,9,1,S01,COKE,Beverage,15.5,0,0,44,63.14
7,30,9,1,S02,PEPSI,Beverage,18.9,0,0,33,53.12
8,30,9,1,S01,COKE,Beverage,11.8,1,0,40,63.67
9,30,9,1,S01,MILK,Dairy,16.3,0,0,39,55.85
10,30,9,1,S02,MILK,Dairy,12.8,1,0,44,75.88
11,30,9,1,S03,COKE,Beverage,16.4,0,0,65,85.12
12,30,9,1,S03,COKE,Beverage,15.0,1,0,69,88.29
13,30,9,1,S01,MILK,Dairy,23.8,0,0,30,64.89
14,30,9,1,S03,COKE,Beverage,20.7,0,0,51,79.39
15,30,9,1,S03,PEPSI,Beverage,14.0,0,0,54,74.88
16,30,9,1,S01,COKE,Beverage,15.5,1,0,35,44.03
17,30,9,1,S02,BREAD,Bakery,16.2,0,0,40,59.23
18,30,9,1,S03,PEPSI,Beverage,18.2,0,0,88,99.72
19,30,9,1,S01,COKE,Beverage,20.0,0,0,72,92.79
20,30,9,1,S03,MILK,Dairy,15.0,1,0,28,62.59
21,30,9,1,S02,PEPSI,Beverage,14.9,0,0,58,95.43
22,30,9,1,S02,PEPSI,Beverage,13.2,1,0,4,6.61
23,30,9,1,S01,COKE,Beverage,8.0,0,0,8,14.2
0,1,10,0,S02,MILK,Dairy,15.2,0,0,1,1.92
1,1,10,0,S02,PEPSI,Beverage,19.0,0,0,21,33.83
2,1,10,0,S01,COKE,Beverage,17.2,1,0,13,20.42
3,1,10,0,S03,PEPSI,Beverage,15.1,0,0,2,4.49
4,1,10,0,S03,BREAD,Bakery,17.2,0,0,15,16.32
5,1,10,0,S01,COKE,Beverage,16.0,1,0,9,15.7
6,1,10,0,S01,BREAD,Bakery,17.0,0,0,65,58.3
7,1,10,0,S01,BREAD,Bakery,9.2,1,0,14,15.11
8,1,10,0,S01,COKE,Beverage,14.0,0,1,60,76.6
9,1,10,0,S02,MILK,Dairy,17.1,1,0,17,39.3
10,1,10,0,S02,PEPSI,Beverage,12.7,1,0,52,82.23
11,1,10,0,S02,PEPSI,Beverage,15.6,0,0,53,80.93
12,1,10,0,S02,MILK,Dairy,12.0,0,0,37,80.63
13,1,10,0,S02,MILK,Dairy,17.1,1,0,31,45.73
14,1,10,0,S01,PEPSI,Beverage,13.7,0,0,50,69.6
15,1,10,0,S01,PEPSI,Beverage,12.8,1,0,40,54.52
16,1,10,0,S03,BREAD,Bakery,14.4,1,0,27,28.77
17,1,10,0,S03,MILK,Dairy,16.7,1,0,22,34.57
18,1,10,0,S03,PEPSI,Beverage,12.9,0,0,52,71.66
19,1,10,0,S01,PEPSI,Beverage,12.3,0,0,55,69.19
20,1,10,0,S03,MILK,Dairy,14.8,1,0,29,49.03
21,1,10,0,S01,PEPSI,Beverage,9.7,0,1,70,96.56
22,1,10,0,S02,BREAD,Bakery,11.1,1,0,1,0.0
23,1,10,0,S03,MILK,Dairy,15.7,0,0,16,27.34
0,2,10,0,S03,PEPSI,Beverage,13.2,0,1,15,21.39
1,2,10,0,S02,PEPSI,Beverage,16.0,1,0,3,4.39
2,2,10,0,S01,PEPSI,Beverage,9.8,0,0,11,18.96
3,2,10,0,S01,COKE,Beverage,14.3,1,0,9,16.53
4,2,10,0,S03,COKE,Beverage,14.7,1,1,9,14.0
5,2,10,0,S03,COKE,Beverage,25.4,1,0,14,18.35
6,2,10,0,S01,COKE,Beverage,18.8,0,0,27,46.64
7,2,10,0,S03,MILK,Dairy,16.5,0,0,29,48.21
8,2,10,0,S02,MILK,Dairy,11.6,0,0,50,55.86
9,2,10,0,S01,BREAD,Bakery,12.0,0,0,44,49.7
10,2,10,0,S02,BREAD,Bakery,12.5,0,0,82,69.54
11,2,10,0,S02,COKE,Beverage,12.2,0,0,44,68.23
12,2,10,0,S02,PEPSI,Beverage,10.7,0,0,47,67.51
13,2,10,0,S02,PEPSI,Beverage,18.7,1,0,54,62.15
14,2,10,0,S02,BREAD,Bakery,16.1,0,0,53,67.6
15,2,10,0,S02,MILK,Dairy,16.7,1,0,14,26.38
16,2,10,0,S01,PEPSI,Beverage,16.1,1,0,31,49.6
17,2,10,0,S01,COKE,Beverage,19.8,1,0,21,38.93
18,2,10,0,S03,PEPSI,Beverage,10.4,1,0,47,74.29
19,2,10,0,S02,BREAD,Bakery,15.0,0,0,59,84.26
20,2,10,0,S01,MILK,Dairy,13.7,0,0,76,90.79
21,2,10,0,S01,COKE,Beverage,19.3,0,0,53,75.55
22,2,10,0,S01,BREAD,Bakery,19.8,0,1,15,18.43
23,2,10,0,S03,PEPSI,Beverage,15.0,1,0,11,17.84
0,3,10,0,S01,BREAD,Bakery,14.7,0,0,21,23.27
1,3,10,0,S02,MILK,Dairy,14.5,0,0,20,20.57
2,3,10,0,S02,COKE,Beverage,11.4,0,0,16,19.91
3,3,10,0,S02,COKE,Beverage,13.1,0,0,1,0.0
4,3,10,0,S01,BREAD,Bakery,22.9,1,0,15,20.6
5,3,10,0,S03,COKE,Beverage,9.1,0,0,20,27.65
6,3,10,0,S03,COKE,Beverage,11.4,1,0,26,41.63
7,3,10,0,S01,BREAD,Bakery,10.5,1,0,49,57.75
8,3,10,0,S01,BREAD,Bakery,18.8,0,0,43,46.36
9,3,10,0,S03,BREAD,Bakery,17.0,1,0,28,39.14
10,3,10,0,S01,MILK,Dairy,12.4,0,0,42,76.17
11,3,10,0,S01,PEPSI,Beverage,14.3,1,1,50,80.28
12,3,10,0,S02,MILK,Dairy,11.8,1,0,42,52.94
13,3,10,0,S02,BREAD,Bakery,18.0,0,0,56,68.63
14,3,10,0,S03,COKE,Beverage,14.4,1,0,21,39.02
15,3,10,0,S02,MILK,Dairy,12.9,0,0,40,46.44
16,3,10,0,S01,COKE,Beverage,20.9,0,0,30,42.92
17,3,10,0,S02,COKE,Beverage,15.7,0,0,45,58.2
18,3,10,0,S02,BREAD,Bakery,14.2,0,0,55,62.03
19,3,10,0,S03,PEPSI,Beverage,19.2,0,0,60,75.48
20,3,10,0,S01,COKE,Beverage,15.1,0,0,56,78.99
21,3,10,0,S02,MILK,Dairy,14.7,0,0,49,53.91
22,3,10,0,S02,BREAD,Bakery,17.3,1,0,9,9.62
23,3,10,0,S03,BREAD,Bakery,15.2,0,0,9,11.34
0,4,10,0,S01,PEPSI,Beverage,12.1,0,0,10,11.84
1,4,10,0,S02,PEPSI,Beverage,11.2,1,0,11,16.5
2,4,10,0,S02,BREAD,Bakery,12.9,1,0,1,0.63
3,4,10,0,S03,COKE,Beverage,14.7,1,0,11,19.35
4,4,10,0,S01,PEPSI,Beverage,16.3,0,0,3,5.48
5,4,10,0,S02,PEPSI,Beverage,13.4,0,1,7,10.07
6,4,10,0,S02,BREAD,Bakery,12.5,0,0,35,49.33
7,4,10,0,S01,BREAD,Bakery,13.0,1,0,27,32.01
8,4,10,0,S01,MILK,Dairy,16.6,1,0,17,19.65
9,4,10,0,S02,MILK,Dairy,17.8,1,0,26,32.23
10,4,10,0,S03,MILK,Dairy,20.8,0,0,47,76.7
11,4,10,0,S01,BREAD,Bakery,14.9,0,0,30,43.22
12,4,10,0,S03,PEPSI,Beverage,9.4,0,0,48,59.15
13,4,10,0,S01,COKE,Beverage,12.1,0,0,45,72.6
14,4,10,0,S01,COKE,Beverage,19.5,0,0,71,85.56
15,4,10,0,S02,PEPSI,Beverage,12.9,0,0,27,44.58
16,4,10,0,S01,MILK,Dairy,9.5,0,0,20,36.03
17,4,10,0,S03,PEPSI,Beverage,25.4,0,0,35,48.03
18,4,10,0,S02,COKE,Beverage,9.5,1,0,38,57.92
19,4,10,0,S03,COKE,Beverage,15.7,0,0,45,60.65
20,4,10,0,S01,PEPSI,Beverage,10.5,0,0,52,80.89
21,4,10,0,S02,COKE,Beverage,16.7,0,0,46,64.58
22,4,10,0,S01,MILK,Dairy,10.7,0,0,7,12.91
23,4,10,0,S03,MILK,Dairy,16.2,1,1,1,0.0
0,5,10,0,S01,PEPSI,Beverage,15.1,0,0,8,13.12
1,5,10,0,S01,PEPSI,Beverage,14.0,0,0,7,11.62
2,5,10,0,S01,BREAD,Bakery,14.8,1,0,6,9.52
3,5,10,0,S03,BREAD,Bakery,16.2,0,0,28,31.62
4,5,10,0,S02,PEPSI,Beverage,19.9,0,0,4,6.3
5,5,10,0,S01,MILK,Dairy,15.7,0,0,2,5.06
6,5,10,0,S01,COKE,Beverage,14.5,0,0,30,44.9
7,5,10,0,S03,PEPSI,Beverage,14.0,0,0,27,35.75
8,5,10,0,S03,MILK,Dairy,12.6,1,0,39,54.05
9,5,10,0,S02,PEPSI,Beverage,13.7,1,0,33,38.24
10,5,10,0,S03,MILK,Dairy,21.9,1,0,31,39.86
11,5,10,0,S02,COKE,Beverage,11.4,1,0,46,72.39
12,5,10,0,S02,BREAD,Bakery,13.0,0,0,68,67.7
13,5,10,0,S03,COKE,Beverage,15.9,1,1,67,85.5
14,5,10,0,S01,COKE,Beverage,15.9,0,1,74,112.26
15,5,10,0,S02,MILK,Dairy,14.8,0,0,34,72.45
16,5,10,0,S01,PEPSI,Beverage,19.2,0,0,35,47.25
17,5,10,0,S01,MILK,Dairy,20.6,0,0,31,47.19
18,5,10,0,S02,PEPSI,Beverage,15.6,0,0,50,63.34
19,5,10,0,S01,MILK,Dairy,13.6,1,1,34,65.0
20,5,10,0,S03,MILK,Dairy,17.1,0,0,57,69.81
21,5,10,0,S02,BREAD,Bakery,21.8,0,0,60,65.66
22,5,10,0,S02,MILK,Dairy,12.3,0,0,13,15.66
23,5,10,0,S01,COKE,Beverage,13.7,0,0,1,2.48
0,6,10,1,S01,MILK,Dairy,16.2,0,0,6,11.18
1,6,10,1,S02,MILK,Dairy,18.4,0,0,22,30.76
2,6,10,1,S02,COKE,Beverage,16.3,0,1,22,38.78
3,6,10,1,S03,COKE,Beverage,17.8,1,0,1,0.0
4,6,10,1,S02,BREAD,Bakery,11.1,0,0,13,16.36
5,6,10,1,S03,MILK,Dairy,15.2,0,0,41,42.2
6,6,10,1,S03,MILK,Dairy,13.6,1,0,21,27.47
7,6,10,1,S01,COKE,Beverage,23.0,1,0,34,51.64
8,6,10,1,S01,COKE,Beverage,16.3,1,0,43,60.58
9,6,10,1,S01,COKE,Beverage,14.1,0,1,56,97.11
10,6,10,1,S03,MILK,Dairy,17.2,0,0,60,107.41
11,6,10,1,S03,MILK,Dairy,18.7,0,0,45,67.74
12,6,10,1,S02,BREAD,Bakery,19.2,0,0,94,91.98
13,6,10,1,S02,COKE,Beverage,18.6,0,0,65,96.89
14,6,10,1,S01,PEPSI,Beverage,11.1,0,0,73,85.18
15,6,10,1,S01,PEPSI,Beverage,11.3,0,0,68,80.75
16,6,10,1,S02,MILK,Dairy,15.8,1,0,10,20.71
17,6,10,1,S02,BREAD,Bakery,15.7,0,0,54,49.5
18,6,10,1,S02,BREAD,Bakery,11.6,0,0,59,81.02
19,6,10,1,S03,PEPSI,Beverage,14.1,0,0,76,101.58
20,6,10,1,S01,COKE,Beverage,15.4,0,0,85,104.57
21,6,10,1,S02,COKE,Beverage,12.3,0,0,70,107.42
22,6,10,1,S02,COKE,Beverage,17.2,0,0,27,37.48
23,6,10,1,S01,BREAD,Bakery,12.8,1,0,11,14.54
0,7,10,1,S03,MILK,Dairy,14.1,0,0,6,12.79
1,7,10,1,S02,BREAD,Bakery,14.4,0,0,15,15.2
2,7,10,1,S01,MILK,Dairy,16.5,0,0,22,28.46
3,7,10,1,S01,PEPSI,Beverage,10.2,0,0,13,16.41
4,7,10,1,S03,MILK,Dairy,17.2,0,0,5,10.6
5,7,10,1,S03,COKE,Beverage,12.4,1,0,13,18.33
6,7,10,1,S02,MILK,Dairy,16.9,0,0,71,74.16
7,7,10,1,S02,BREAD,Bakery,12.4,0,0,62,58.44
8,7,10,1,S03,BREAD,Bakery,16.5,0,0,59,53.49
9,7,10,1,S03,MILK,Dairy,15.7,0,1,66,88.78
10,7,10,1,S03,PEPSI,Beverage,15.6,0,0,55,76.01
11,7,10,1,S03,PEPSI,Beverage,10.3,1,0,67,75.38
12,7,10,1,S02,MILK,Dairy,14.8,1,0,39,67.18
13,7,10,1,S03,MILK,Dairy,12.3,0,1,68,121.08
14,7,10,1,S01,PEPSI,Beverage,11.8,0,0,66,87.92
15,7,10,1,S01,PEPSI,Beverage,13.3,0,1,67,100.28
16,7,10,1,S03,COKE,Beverage,16.2,0,0,49,78.3
17,7,10,1,S01,COKE,Beverage,12.4,0,0,42,61.98
18,7,10,1,S01,MILK,Dairy,13.3,0,0,45,91.77
19,7,10,1,S03,BREAD,Bakery,11.1,0,0,67,80.94
20,7,10,1,S03,PEPSI,Beverage,9.8,1,0,67,84.09
21,7,10,1,S03,PEPSI,Beverage,13.2,0,1,82,122.94
22,7,10,1,S02,PEPSI,Beverage,16.3,1,0,24,30.63
23,7,10,1,S01,COKE,Beverage,19.3,1,1,12,19.46
0,8,10,0,S03,BREAD,Bakery,10.6,1,0,13,13.71
1,8,10,0,S01,COKE,Beverage,19.6,1,0,25,33.98
2,8,10,0,S03,MILK,Dairy,11.6,0,0,16,19.15
3,8,10,0,S01,MILK,Dairy,16.0,0,0,6,10.39
4,8,10,0,S02,BREAD,Bakery,14.6,0,0,27,33.75
5,8,10,0,S02,MILK,Dairy,17.1,1,0,11,18.78
6,8,10,0,S01,MILK,Dairy,19.8,1,0,21,35.29
7,8,10,0,S03,MILK,Dairy,13.1,0,0,28,52.28
8,8,10,0,S03,BREAD,Bakery,17.1,1,0,51,53.84
9,8,10,0,S03,MILK,Dairy,13.4,0,0,22,38.81
10,8,10,0,S02,COKE,Beverage,17.7,0,0,44,69.62
11,8,10,0,S01,MILK,Dairy,14.1,0,0,63,69.5
12,8,10,0,S02,PEPSI,Beverage,15.0,0,0,44,71.25
13,8,10,0,S01,PEPSI,Beverage,16.2,0,1,72,98.36
14,8,10,0,S02,PEPSI,Beverage,14.7,0,0,35,49.5
15,8,10,0,S03,BREAD,Bakery,16.5,0,0,42,45.83
16,8,10,0,S01,BREAD,Bakery,13.7,0,0,64,54.02
17,8,10,0,S03,BREAD,Bakery,11.5,0,0,44,50.39
18,8,10,0,S01,COKE,Beverage,16.4,0,0,77,97.81
19,8,10,0,S01,BREAD,Bakery,18.3,0,0,74,74.43
20,8,10,0,S03,COKE,Beverage,15.5,0,0,42,73.31
21,8,10,0,S03,MILK,Dairy,11.4,1,0,37,66.99
22,8,10,0,S01,BREAD,Bakery,12.4,0,0,8,12.54
23,8,10,0,S03,COKE,Beverage,13.7,0,1,13,19.49
0,9,10,0,S02,BREAD,Bakery,13.4,0,0,13,16.39
1,9,10,0,S01,MILK,Dairy,12.2,0,0,3,5.86
2,9,10,0,S03,PEPSI,Beverage,11.5,1,0,10,17.13
3,9,10,0,S02,MILK,Dairy,18.2,0,0,14,21.35
4,9,10,0,S01,BREAD,Bakery,14.1,1,0,1,0.0
5,9,10,0,S01,BREAD,Bakery,15.0,1,0,13,17.25
6,9,10,0,S01,PEPSI,Beverage,14.9,0,0,30,46.76
7,9,10,0,S01,PEPSI,Beverage,18.8,0,0,28,45.63
8,9,10,0,S02,BREAD,Bakery,15.2,0,0,31,47.41
9,9,10,0,S01,BREAD,Bakery,15.2,0,0,34,50.15
10,9,10,0,S01,MILK,Dairy,11.8,1,0,24,53.62
11,9,10,0,S03,COKE,Beverage,14.6,0,1,59,105.55
12,9,10,0,S02,COKE,Beverage,17.7,0,0,44,70.15
13,9,10,0,S02,MILK,Dairy,19.9,0,0,32,68.94
14,9,10,0,S03,BREAD,Bakery,19.1,0,1,75,100.05
15,9,10,0,S01,BREAD,Bakery,13.6,1,0,28,41.37
16,9,10,0,S02,PEPSI,Beverage,17.6,0,1,39,59.99
17,9,10,0,S02,PEPSI,Beverage,20.5,0,0,38,58.7
18,9,10,0,S01,BREAD,Bakery,14.9,0,0,76,66.65
19,9,10,0,S03,COKE,Beverage,10.5,1,0,34,58.25
20,9,10,0,S02,COKE,Beverage,14.3,1,0,31,50.36
21,9,10,0,S01,BREAD,Bakery,16.9,0,0,68,62.59
22,9,10,0,S01,COKE,Beverage,16.2,1,0,7,14.09
23,9,10,0,S01,BREAD,Bakery,11.4,1,0,9,9.36
0,10,10,0,S01,BREAD,Bakery,14.6,1,0,7,10.83
1,10,10,0,S02,COKE,Beverage,18.5,0,0,11,20.93
2,10,10,0,S01,BREAD,Bakery,18.5,1,0,1,1.7
3,10,10,0,S01,MILK,Dairy,12.3,1,0,20,39.42
4,10,10,0,S03,BREAD,Bakery,20.6,0,0,25,30.07
5,10,10,0,S01,MILK,Dairy,16.0,0,0,8,16.7
6,10,10,0,S03,COKE,Beverage,15.9,1,0,21,35.1
7,10,10,0,S03,COKE,Beverage,17.2,0,0,36,59.56
8,10,10,0,S03,MILK,Dairy,23.1,0,0,22,40.34
9,10,10,0,S02,COKE,Beverage,18.3,1,0,19,31.24
10,10,10,0,S01,BREAD,Bakery,18.1,0,0,64,63.05
11,10,10,0,S02,COKE,Beverage,15.9,0,0,48,79.55
12,10,10,0,S03,PEPSI,Beverage,15.3,0,0,63,76.82
13,10,10,0,S01,MILK,Dairy,16.1,0,0,33,63.21
14,10,10,0,S02,MILK,Dairy,14.5,0,0,56,66.19
15,10,10,0,S02,BREAD,Bakery,17.8,0,0,39,43.12
16,10,10,0,S03,BREAD,Bakery,9.5,1,0,49,53.72
17,10,10,0,S03,COKE,Beverage,11.7,0,0,39,65.27
18,10,10,0,S01,BREAD,Bakery,15.8,1,0,72,67.7
19,10,10,0,S03,PEPSI,Beverage,19.2,0,1,77,100.02
20,10,10,0,S03,MILK,Dairy,12.7,0,0,43,72.11
21,10,10,0,S03,MILK,Dairy,19.4,0,0,79,89.58
22,10,10,0,S02,COKE,Beverage,13.8,0,0,29,35.7
23,10,10,0,S02,MILK,Dairy,15.1,0,0,6,10.28
0,11,10,0,S03,PEPSI,Beverage,14.8,0,0,21,30.42
1,11,10,0,S01,PEPSI,Beverage,9.3,0,0,2,2.49
2,11,10,0,S03,COKE,Beverage,9.2,0,0,6,9.07
3,11,10,0,S01,MILK,Dairy,19.8,1,0,12,18.81
4,11,10,0,S02,COKE,Beverage,16.8,0,0,3,5.6
5,11,10,0,S02,BREAD,Bakery,18.5,0,0,18,15.21
6,11,10,0,S01,PEPSI,Beverage,14.3,1,0,21,32.45
7,11,10,0,S01,BREAD,Bakery,14.1,0,0,38,50.17
8,11,10,0,S01,COKE,Beverage,15.5,1,0,24,37.3
9,11,10,0,S01,MILK,Dairy,17.7,0,0,32,63.16
10,11,10,0,S02,COKE,Beverage,11.0,0,0,51,84.99
11,11,10,0,S03,PEPSI,Beverage,20.0,0,0,57,68.96
12,11,10,0,S03,MILK,Dairy,9.5,0,0,42,68.92
13,11,10,0,S02,MILK,Dairy,12.8,0,0,47,60.55
14,11,10,0,S01,PEPSI,Beverage,13.0,1,0,34,55.42
15,11,10,0,S01,COKE,Beverage,13.1,0,0,34,43.31
16,11,10,0,S03,PEPSI,Beverage,19.5,1,1,44,56.25
17,11,10,0,S03,PEPSI,Beverage,14.5,0,0,45,54.0
18,11,10,0,S03,COKE,Beverage,14.9,0,0,40,68.39
19,11,10,0,S02,MILK,Dairy,17.5,0,0,30,63.9
20,11,10,0,S02,COKE,Beverage,12.5,0,0,44,69.36
21,11,10,0,S01,BREAD,Bakery,17.5,0,0,42,60.12
22,11,10,0,S01,COKE,Beverage,18.3,0,0,8,14.54
23,11,10,0,S02,MILK,Dairy,11.9,0,0,3,8.16
0,12,10,0,S02,COKE,Beverage,13.4,0,0,17,29.94
1,12,10,0,S01,MILK,Dairy,15.1,0,0,8,15.1
2,12,10,0,S02,COKE,Beverage,14.1,0,0,6,8.51
3,12,10,0,S03,PEPSI,Beverage,15.4,0,0,14,22.7
4,12,10,0,S02,MILK,Dairy,13.8,0,0,17,19.9
5,12,10,0,S01,MILK,Dairy,16.1,0,0,7,16.79
6,12,10,0,S02,BREAD,Bakery,13.4,0,0,58,65.47
7,12,10,0,S03,PEPSI,Beverage,15.7,0,0,31,50.91
8,12,10,0,S02,COKE,Beverage,13.9,1,0,10,16.12
9,12,10,0,S01,MILK,Dairy,11.0,1,0,18,33.61
10,12,10,0,S01,BREAD,Bakery,17.7,0,0,68,58.87
11,12,10,0,S02,BREAD,Bakery,16.5,0,0,47,46.65
12,12,10,0,S02,COKE,Beverage,12.7,0,0,59,80.42
13,12,10,0,S03,PEPSI,Beverage,13.4,0,0,50,78.14
14,12,10,0,S02,COKE,Beverage,10.5,0,0,39,67.96
15,12,10,0,S02,PEPSI,Beverage,13.7,0,0,34,45.12
16,12,10,0,S02,BREAD,Bakery,15.4,0,0,26,33.38
17,12,10,0,S03,PEPSI,Beverage,17.1,0,0,30,43.85
18,12,10,0,S03,MILK,Dairy,9.0,0,0,75,81.03
19,12,10,0,S03,COKE,Beverage,19.0,0,1,80,98.59
20,12,10,0,S02,COKE,Beverage,16.4,0,0,50,71.16
21,12,10,0,S01,MILK,Dairy,16.3,0,0,31,57.14
22,12,10,0,S01,PEPSI,Beverage,18.4,0,0,17,26.05
23,12,10,0,S01,BREAD,Bakery,12.4,0,0,1,0.0
0,13,10,1,S03,COKE,Beverage,13.9,0,1,18,25.18
1,13,10,1,S01,COKE,Beverage,14.0,1,0,8,12.76
2,13,10,1,S03,PEPSI,Beverage,15.1,0,0,17,25.92
3,13,10,1,S03,COKE,Beverage,18.6,0,0,12,20.52
4,13,10,1,S03,BREAD,Bakery,17.9,0,1,19,27.39
5,13,10,1,S03,MILK,Dairy,13.6,0,0,3,6.91
6,13,10,1,S01,COKE,Beverage,15.4,1,0,26,45.04
7,13,10,1,S01,MILK,Dairy,8.7,1,0,34,40.31
8,13,10,1,S01,PEPSI,Beverage,21.8,0,0,59,71.31
9,13,10,1,S01,PEPSI,Beverage,8.5,0,0,53,71.66
10,13,10,1,S01,PEPSI,Beverage,9.7,0,0,86,102.57
11,13,10,1,S02,COKE,Beverage,11.3,0,0,60,91.2
12,13,10,1,S02,PEPSI,Beverage,18.4,0,0,57,95.87
13,13,10,1,S01,MILK,Dairy,17.6,0,0,53,67.87
14,13,10,1,S03,COKE,Beverage,13.5,1,0,51,79.11
15,13,10,1,S02,PEPSI,Beverage,16.6,0,0,40,54.06
16,13,10,1,S03,COKE,Beverage,13.6,1,0,27,49.47
17,13,10,1,S03,COKE,Beverage,18.4,0,0,46,57.08
18,13,10,1,S01,PEPSI,Beverage,13.8,1,0,54,84.53
19,13,10,1,S03,BREAD,Bakery,14.4,0,0,93,77.32
20,13,10,1,S03,PEPSI,Beverage,15.2,1,0,62,103.39
